TransID,user_id,event_timestamp,interface,tx_status
W18786,26751be1181460baf78db8d5eb7aad39,2020-12-01 09:57:09.991000,app,failed
W18816,ea159dc9788ffac311592613b7f71fbb,2020-12-01 21:46:25.935000,app,failed
W18905,26751be1181460baf78db8d5eb7aad39,2020-12-02 17:46:36.130000,app,complete
W19106,1e8a19426224ca89e83cef47f1e7f53b,2020-12-03 20:10:17.301000,app,complete
W19107,1e8a19426224ca89e83cef47f1e7f53b,2020-12-03 20:27:56.024000,app,failed
W19211,1e8a19426224ca89e83cef47f1e7f53b,2020-12-04 15:10:17.272000,app,failed
W19213,1e8a19426224ca89e83cef47f1e7f53b,2020-12-04 15:12:30.633000,app,failed
W19220,1e8a19426224ca89e83cef47f1e7f53b,2020-12-04 15:26:25.497000,app,complete
W107774,74992087b6b1542bd4e45082d671a6ab,2023-02-02 23:21:19.626000,web,complete
W107811,74992087b6b1542bd4e45082d671a6ab,2023-02-03 00:46:39.110000,web,complete
W107812,74992087b6b1542bd4e45082d671a6ab,2023-02-03 01:07:06.061000,web,complete
W107865,da3bc8715dde5cc383ada6d082abf978,2023-02-05 18:13:59.877000,web,failed
W107954,da3bc8715dde5cc383ada6d082abf978,2023-02-10 12:20:00.682000,web,complete
W108437,da3bc8715dde5cc383ada6d082abf978,2023-02-20 18:38:23.000000,web,complete
W108438,da3bc8715dde5cc383ada6d082abf978,2023-02-20 18:48:14.596000,web,failed
W108439,da3bc8715dde5cc383ada6d082abf978,2023-02-20 19:45:53.722000,web,failed
W108447,da3bc8715dde5cc383ada6d082abf978,2023-02-20 20:27:02.407000,web,complete
W108455,da3bc8715dde5cc383ada6d082abf978,2023-02-20 21:49:21.749000,web,complete
W108769,e17f6cb9daec3848cb0cb5db5ecbccdf,2023-03-01 20:02:56.486000,web,failed
W108825,f5c5e3ca89f12880365ad4ee57da206d,2023-03-03 13:06:10.933000,web,failed
W108833,f5c5e3ca89f12880365ad4ee57da206d,2023-03-03 13:13:24.634000,web,failed
W114200,f5c5e3ca89f12880365ad4ee57da206d,2023-03-17 16:23:29.896000,web,failed
W114201,f5c5e3ca89f12880365ad4ee57da206d,2023-03-17 16:25:58.123000,web,failed
W114402,93b0c77e03911a3114e8b308df3fc15d,2023-03-21 20:22:50.077000,web,complete
W114991,f5c5e3ca89f12880365ad4ee57da206d,2023-03-28 13:40:27.157000,web,failed
W115083,93b0c77e03911a3114e8b308df3fc15d,2023-03-29 08:17:03.621000,web,complete
W115490,74992087b6b1542bd4e45082d671a6ab,2023-04-01 19:39:32.366000,web,complete
W115491,74992087b6b1542bd4e45082d671a6ab,2023-04-01 20:50:32.986000,web,complete
W115492,74992087b6b1542bd4e45082d671a6ab,2023-04-01 21:09:04.593000,web,complete
W115493,74992087b6b1542bd4e45082d671a6ab,2023-04-01 21:30:12.356000,web,complete
W115494,74992087b6b1542bd4e45082d671a6ab,2023-04-01 21:42:49.947000,web,complete
W115495,74992087b6b1542bd4e45082d671a6ab,2023-04-02 15:16:49.634000,web,complete
W115988,f5c5e3ca89f12880365ad4ee57da206d,2023-04-10 18:01:53.231000,web,failed
W122551,da3bc8715dde5cc383ada6d082abf978,2023-07-03 17:46:15.647000,web,failed
W122552,da3bc8715dde5cc383ada6d082abf978,2023-07-03 17:48:40.974000,web,failed
W124015,93b0c77e03911a3114e8b308df3fc15d,2023-07-17 14:29:34.616000,web,complete
W124037,93b0c77e03911a3114e8b308df3fc15d,2023-07-17 14:40:26.345000,web,complete
W124038,93b0c77e03911a3114e8b308df3fc15d,2023-07-17 14:45:35.686000,web,complete
W125220,54e6004b6582e10b9133900cf885a313,2023-08-01 21:01:24.662000,web,failed
W125221,54e6004b6582e10b9133900cf885a313,2023-08-01 21:05:34.501000,web,failed
W125212,54e6004b6582e10b9133900cf885a313,2023-08-01 20:54:58.065000,web,failed
W125218,54e6004b6582e10b9133900cf885a313,2023-08-01 20:58:07.172000,web,failed
W125719,da3bc8715dde5cc383ada6d082abf978,2023-08-08 14:45:48.807000,web,complete
W28750,f6e25176c96f7d7c8c7d74ff8babee5d,2021-04-14 18:54:27.181000,web,complete
W28751,f6e25176c96f7d7c8c7d74ff8babee5d,2021-04-14 18:56:47.399000,web,complete
W28776,f6e25176c96f7d7c8c7d74ff8babee5d,2021-04-14 22:53:15.755000,web,complete
W28777,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-14 23:07:15.600000,web,failed
W28778,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-14 23:07:58.616000,web,failed
W28779,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-14 23:09:18.202000,web,failed
W28780,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-14 23:10:23.597000,web,failed
W28781,73d02e4344f71a0b0d51a925246990e7,2021-04-14 23:14:13.699000,app,failed
W28782,73d02e4344f71a0b0d51a925246990e7,2021-04-14 23:22:30.963000,app,complete
W28783,73d02e4344f71a0b0d51a925246990e7,2021-04-14 23:34:16.884000,app,failed
W28794,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-14 23:40:57.783000,web,failed
W28795,73d02e4344f71a0b0d51a925246990e7,2021-04-14 23:42:55.737000,app,failed
W28796,73d02e4344f71a0b0d51a925246990e7,2021-04-14 23:43:55.316000,app,failed
W28797,73d02e4344f71a0b0d51a925246990e7,2021-04-14 23:44:44.396000,app,failed
W28798,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-14 23:52:56.754000,web,failed
W28841,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-15 15:16:43.029000,web,failed
W28842,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-15 15:17:37.307000,web,failed
W28843,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-15 15:18:23.768000,web,complete
W28844,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-15 15:19:10.993000,web,failed
W28845,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-15 15:21:16.002000,web,failed
W28846,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-15 15:29:03.520000,web,complete
W28847,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-15 15:33:32.599000,web,failed
W28848,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-15 15:34:18.652000,web,failed
W28849,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-15 15:37:01.573000,web,failed
W28850,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-15 15:39:39.994000,web,failed
W28851,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-15 15:40:53.150000,web,complete
W28864,73d02e4344f71a0b0d51a925246990e7,2021-04-15 16:01:01.913000,app,complete
W28866,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-15 16:25:51.898000,web,complete
W28906,73d02e4344f71a0b0d51a925246990e7,2021-04-15 17:44:12.402000,app,failed
W28912,73d02e4344f71a0b0d51a925246990e7,2021-04-15 18:14:11.724000,app,failed
W28913,73d02e4344f71a0b0d51a925246990e7,2021-04-15 18:19:50.636000,app,failed
W28981,7f1171a78ce0780a2142a6eb7bc4f3c8,2021-04-15 22:26:14.501000,web,failed
W29135,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-16 02:42:11.790000,web,failed
W29159,fc3dee15d074d783730c00430d839765,2021-04-16 11:23:28.026000,web,complete
W29160,fc3dee15d074d783730c00430d839765,2021-04-16 11:36:12.232000,web,complete
W29161,0a3b6f64f0523984e51323fe53b8c504,2021-04-16 13:43:33.358000,app,complete
W29170,0a3b6f64f0523984e51323fe53b8c504,2021-04-16 15:00:17.812000,app,failed
W29171,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-16 15:06:57.253000,web,failed
W29172,0a3b6f64f0523984e51323fe53b8c504,2021-04-16 15:11:56.812000,app,failed
W29173,0a3b6f64f0523984e51323fe53b8c504,2021-04-16 15:20:21.519000,app,failed
W29175,0a3b6f64f0523984e51323fe53b8c504,2021-04-16 16:17:48.234000,app,complete
W29176,0a3b6f64f0523984e51323fe53b8c504,2021-04-16 16:41:41.186000,app,failed
W29177,0a3b6f64f0523984e51323fe53b8c504,2021-04-16 18:15:01.283000,app,failed
W29178,0a3b6f64f0523984e51323fe53b8c504,2021-04-16 19:06:44.812000,app,failed
W29179,0a3b6f64f0523984e51323fe53b8c504,2021-04-16 19:15:39.282000,app,failed
W29188,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-16 19:33:10.537000,web,failed
W29189,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-16 19:35:24.854000,web,failed
W29190,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-16 19:35:51.723000,web,complete
W29191,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-16 19:36:41.428000,web,complete
W29192,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-16 19:39:53.169000,web,failed
W29225,7f1171a78ce0780a2142a6eb7bc4f3c8,2021-04-16 22:17:35.646000,web,failed
W29266,7f1171a78ce0780a2142a6eb7bc4f3c8,2021-04-16 23:53:33.410000,web,failed
W29267,7f1171a78ce0780a2142a6eb7bc4f3c8,2021-04-16 23:54:09.825000,web,failed
W29268,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-17 03:12:53.933000,web,failed
W29269,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-17 03:19:37.211000,web,failed
W29270,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-17 04:19:06.149000,web,complete
W29271,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-17 04:24:09.697000,web,complete
W29280,0a3b6f64f0523984e51323fe53b8c504,2021-04-17 12:04:39.578000,app,failed
W29281,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-17 18:34:56.359000,web,failed
W29282,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-17 18:36:35.586000,web,failed
W29289,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-19 13:16:02.029000,web,failed
W29290,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-19 13:16:32.282000,web,complete
W29291,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-19 13:17:22.780000,web,failed
W29292,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-19 13:18:35.549000,web,complete
W29293,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-19 13:19:31.628000,web,complete
W29296,7f1171a78ce0780a2142a6eb7bc4f3c8,2021-04-19 15:09:50.331000,web,failed
W29305,7f1171a78ce0780a2142a6eb7bc4f3c8,2021-04-19 15:17:18.582000,web,complete
W29319,0a3b6f64f0523984e51323fe53b8c504,2021-04-19 17:53:56.158000,app,failed
W29342,0ebefbe6a3b4e5e0d786c26affc419ad,2021-04-19 20:48:56.546000,web,failed
W29343,2bfec16d7d15a063cda186788f08cdeb,2021-04-19 20:54:22.984000,app,complete
W29346,0a3b6f64f0523984e51323fe53b8c504,2021-04-19 23:35:58.140000,app,failed
W51896,37aa66e8794da1302fecd980928e950a,2021-12-15 20:30:56.203000,web,failed
W51912,0197fcd95060131d9bc5e564f842ed53,2021-12-15 22:35:15.074000,web,failed
W51913,0197fcd95060131d9bc5e564f842ed53,2021-12-15 22:49:50.109000,web,failed
W51928,0197fcd95060131d9bc5e564f842ed53,2021-12-16 00:00:09.773000,web,failed
W51929,0197fcd95060131d9bc5e564f842ed53,2021-12-16 00:02:04.905000,web,failed
W51931,0197fcd95060131d9bc5e564f842ed53,2021-12-16 04:21:26.527000,web,failed
W51932,0197fcd95060131d9bc5e564f842ed53,2021-12-16 04:24:18.884000,web,complete
W51981,8374bd0a22f6bc6622fe9d119ceb5e53,2021-12-16 20:08:52.360000,app,failed
W51982,bc7dcd53d7e23cf2e0e61ef748c905b0,2021-12-16 20:42:18.791000,web,complete
W52183,8374bd0a22f6bc6622fe9d119ceb5e53,2021-12-29 13:24:43.943000,web,complete
W52308,0197fcd95060131d9bc5e564f842ed53,2022-01-03 17:50:37.768000,web,failed
W52643,d6305e4149bc8b9672b74d1021bb7eef,2022-01-06 01:25:56.118000,web,complete
W52813,0197fcd95060131d9bc5e564f842ed53,2022-01-10 18:55:07.844000,web,failed
W53406,54af6860114f54728b5c2fd9b5cfeca9,2022-01-20 16:43:11.706000,web,failed
W53415,54af6860114f54728b5c2fd9b5cfeca9,2022-01-20 19:11:50.853000,web,complete
W53416,54af6860114f54728b5c2fd9b5cfeca9,2022-01-20 19:20:25.880000,web,complete
W53417,54af6860114f54728b5c2fd9b5cfeca9,2022-01-20 19:23:53.579000,web,complete
W53810,0197fcd95060131d9bc5e564f842ed53,2022-01-28 16:19:55.862000,web,failed
W53934,0197fcd95060131d9bc5e564f842ed53,2022-02-02 00:51:06.027000,web,failed
W53935,0197fcd95060131d9bc5e564f842ed53,2022-02-02 00:52:40.394000,web,complete
W54158,0197fcd95060131d9bc5e564f842ed53,2022-02-04 14:39:32.498000,web,failed
W54162,0197fcd95060131d9bc5e564f842ed53,2022-02-04 14:44:17.944000,web,failed
W54168,0197fcd95060131d9bc5e564f842ed53,2022-02-04 14:55:57.905000,web,failed
W54169,0197fcd95060131d9bc5e564f842ed53,2022-02-04 14:57:33.802000,web,failed
W54177,0197fcd95060131d9bc5e564f842ed53,2022-02-04 15:04:49.963000,web,failed
W54178,0197fcd95060131d9bc5e564f842ed53,2022-02-04 15:07:24.820000,web,failed
W54179,0197fcd95060131d9bc5e564f842ed53,2022-02-04 15:23:08.435000,web,failed
W54180,0197fcd95060131d9bc5e564f842ed53,2022-02-04 16:45:16.752000,web,failed
W54181,0197fcd95060131d9bc5e564f842ed53,2022-02-04 16:57:07.340000,web,complete
W54189,0197fcd95060131d9bc5e564f842ed53,2022-02-04 18:42:16.610000,web,failed
W54218,0197fcd95060131d9bc5e564f842ed53,2022-02-05 14:47:17.474000,web,failed
W54259,0197fcd95060131d9bc5e564f842ed53,2022-02-07 14:47:38.074000,web,complete
W54260,0197fcd95060131d9bc5e564f842ed53,2022-02-07 14:50:12.054000,web,complete
W54262,0197fcd95060131d9bc5e564f842ed53,2022-02-07 19:08:36.046000,web,failed
W54263,0197fcd95060131d9bc5e564f842ed53,2022-02-07 19:21:05.183000,web,failed
W54264,0197fcd95060131d9bc5e564f842ed53,2022-02-07 19:26:00.063000,web,failed
W54265,0197fcd95060131d9bc5e564f842ed53,2022-02-07 19:27:03.946000,web,failed
W54266,0197fcd95060131d9bc5e564f842ed53,2022-02-07 19:37:18.534000,web,failed
W54330,0197fcd95060131d9bc5e564f842ed53,2022-02-08 15:40:00.587000,web,failed
W54331,0197fcd95060131d9bc5e564f842ed53,2022-02-08 15:42:13.723000,web,failed
W54332,0197fcd95060131d9bc5e564f842ed53,2022-02-08 15:43:09.106000,web,failed
W54333,0197fcd95060131d9bc5e564f842ed53,2022-02-08 15:51:41.686000,web,failed
W54336,0197fcd95060131d9bc5e564f842ed53,2022-02-08 16:06:38.897000,web,complete
W54337,0197fcd95060131d9bc5e564f842ed53,2022-02-08 16:11:12.911000,web,complete
W54346,0197fcd95060131d9bc5e564f842ed53,2022-02-08 16:21:28.676000,web,failed
W54566,06563f3b418fe57f8fc331872343ce44,2022-02-10 16:28:53.452000,app,failed
W54567,06563f3b418fe57f8fc331872343ce44,2022-02-10 16:35:40.537000,app,failed
W54808,0197fcd95060131d9bc5e564f842ed53,2022-02-14 14:57:04.135000,web,failed
W54823,0197fcd95060131d9bc5e564f842ed53,2022-02-14 17:26:38.088000,web,failed
W54831,0197fcd95060131d9bc5e564f842ed53,2022-02-14 17:30:40.611000,web,failed
W54890,0197fcd95060131d9bc5e564f842ed53,2022-02-15 15:43:28.750000,web,failed
W54891,0197fcd95060131d9bc5e564f842ed53,2022-02-15 15:45:01.611000,web,failed
W54893,0197fcd95060131d9bc5e564f842ed53,2022-02-15 16:14:26.921000,web,failed
W54896,0197fcd95060131d9bc5e564f842ed53,2022-02-15 16:38:15.254000,web,complete
W54897,0197fcd95060131d9bc5e564f842ed53,2022-02-15 16:39:28.083000,web,failed
W54898,0197fcd95060131d9bc5e564f842ed53,2022-02-15 16:40:10.871000,web,complete
W54925,0197fcd95060131d9bc5e564f842ed53,2022-02-15 20:27:02.700000,web,failed
W54927,0197fcd95060131d9bc5e564f842ed53,2022-02-15 20:39:50.294000,web,failed
W54928,0197fcd95060131d9bc5e564f842ed53,2022-02-15 21:12:06.322000,web,complete
W54929,0197fcd95060131d9bc5e564f842ed53,2022-02-15 21:18:20.286000,web,complete
W54930,0197fcd95060131d9bc5e564f842ed53,2022-02-15 21:29:47.837000,web,complete
W54931,0197fcd95060131d9bc5e564f842ed53,2022-02-15 21:32:52.173000,web,complete
W54939,0197fcd95060131d9bc5e564f842ed53,2022-02-15 21:41:46.146000,web,failed
W54954,0197fcd95060131d9bc5e564f842ed53,2022-02-15 23:42:27.407000,web,failed
W54975,0197fcd95060131d9bc5e564f842ed53,2022-02-16 12:55:20.742000,web,complete
W54977,0197fcd95060131d9bc5e564f842ed53,2022-02-16 15:57:24.025000,web,complete
W54985,0197fcd95060131d9bc5e564f842ed53,2022-02-16 16:06:13.775000,web,complete
W54986,0197fcd95060131d9bc5e564f842ed53,2022-02-16 16:07:20.524000,web,complete
W54992,0197fcd95060131d9bc5e564f842ed53,2022-02-16 18:37:07.627000,web,complete
W54994,0197fcd95060131d9bc5e564f842ed53,2022-02-16 18:58:39.075000,web,failed
W54997,0197fcd95060131d9bc5e564f842ed53,2022-02-16 19:19:05.586000,web,complete
W29354,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 17:04:26.855000,app,failed
W29356,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 17:30:13.540000,app,failed
W29357,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 17:42:10.589000,app,failed
W29358,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 17:46:01.446000,app,complete
W29359,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 17:48:30.931000,app,complete
W29360,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 17:52:28.491000,app,complete
W29361,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 18:06:57.475000,app,complete
W29362,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 18:21:23.837000,app,failed
W29363,7f1171a78ce0780a2142a6eb7bc4f3c8,2021-04-20 18:34:22.547000,web,failed
W29364,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 18:36:32.092000,app,complete
W29365,7f1171a78ce0780a2142a6eb7bc4f3c8,2021-04-20 18:37:04.224000,web,complete
W29366,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 18:39:21.247000,app,complete
W29367,7f1171a78ce0780a2142a6eb7bc4f3c8,2021-04-20 18:39:40.669000,web,failed
W29368,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 18:42:02.243000,app,failed
W29369,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 18:42:55.115000,app,complete
W29370,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 18:44:02.463000,app,failed
W29371,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 18:45:49.014000,app,failed
W29372,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-20 18:49:32.381000,web,failed
W29381,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-20 20:10:59.279000,web,complete
W29382,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-20 20:20:08.679000,web,failed
W29383,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-20 20:20:40.859000,web,failed
W29384,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-20 20:24:13.771000,web,failed
W29385,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-20 20:28:07.271000,web,failed
W29395,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-20 22:30:40.512000,app,failed
W29397,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-20 23:00:34.119000,app,failed
W29404,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 23:19:29.701000,app,failed
W29408,0a3b6f64f0523984e51323fe53b8c504,2021-04-20 23:21:49.707000,app,failed
W29413,7314d504754f8d59517932ccb4f89d13,2021-04-20 23:50:52.592000,web,complete
W29421,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 00:06:16.346000,web,complete
W29431,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 00:17:52.660000,app,complete
W29479,0a3b6f64f0523984e51323fe53b8c504,2021-04-21 14:38:41.493000,app,failed
W29480,0a3b6f64f0523984e51323fe53b8c504,2021-04-21 15:05:28.002000,app,failed
W29481,c4f2c88e16a579900657c18726641c81,2021-04-21 15:18:48.287000,app,complete
W29482,0a3b6f64f0523984e51323fe53b8c504,2021-04-21 15:21:13.831000,app,failed
W29483,0a3b6f64f0523984e51323fe53b8c504,2021-04-21 15:25:13.642000,app,failed
W29484,0a3b6f64f0523984e51323fe53b8c504,2021-04-21 15:29:27.538000,app,failed
W29485,0a3b6f64f0523984e51323fe53b8c504,2021-04-21 15:36:08.752000,app,failed
W29486,0a3b6f64f0523984e51323fe53b8c504,2021-04-21 16:00:40.454000,app,failed
W29487,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 16:06:19.884000,app,complete
W29500,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 16:09:02.106000,app,failed
W29501,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 16:10:39.591000,app,failed
W29502,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 16:11:38.823000,app,failed
W29503,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 16:13:08.901000,app,failed
W29504,0a3b6f64f0523984e51323fe53b8c504,2021-04-21 16:13:29.787000,app,failed
W29505,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 16:14:06.672000,app,complete
W29506,0a3b6f64f0523984e51323fe53b8c504,2021-04-21 16:28:38.128000,app,complete
W29507,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 16:33:51.240000,app,complete
W29508,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 16:34:14.371000,app,complete
W29509,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 16:36:08.998000,app,failed
W29518,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 16:38:41.422000,app,failed
W29519,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 16:40:15.732000,app,failed
W29520,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 16:41:10.878000,app,failed
W29521,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 16:44:34.994000,app,complete
W29532,0a3b6f64f0523984e51323fe53b8c504,2021-04-21 18:07:54.630000,app,complete
W29537,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 18:21:30.710000,web,failed
W29538,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-21 18:22:49.940000,web,failed
W29733,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-23 02:18:14.749000,web,failed
W29734,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-23 02:19:47.222000,web,failed
W29752,999600eb275cc7196161261972daa59b,2021-04-25 14:52:50.782000,web,complete
W29767,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-26 17:46:40.036000,web,complete
W29768,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-26 17:47:53.467000,web,failed
W29769,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-26 17:50:37.040000,web,complete
W29817,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-26 23:53:16.992000,web,complete
W29818,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-26 23:53:52.053000,web,failed
W29819,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-26 23:55:31.679000,web,complete
W29820,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-26 23:55:59.053000,web,failed
W29824,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-27 00:26:45.362000,web,failed
W29825,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-27 00:27:26.223000,web,failed
W29826,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-27 00:28:03.348000,web,failed
W29827,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-27 00:29:29.531000,web,failed
W29828,60e4ac6a656ef4b4fd82aaaf25f14736,2021-04-27 00:29:48.774000,web,failed
W54998,0197fcd95060131d9bc5e564f842ed53,2022-02-16 19:23:15.405000,web,complete
W55006,0197fcd95060131d9bc5e564f842ed53,2022-02-16 20:35:26.225000,web,complete
W55014,0197fcd95060131d9bc5e564f842ed53,2022-02-16 21:14:25.130000,web,complete
W55022,0197fcd95060131d9bc5e564f842ed53,2022-02-16 21:38:04.671000,web,failed
W55023,0197fcd95060131d9bc5e564f842ed53,2022-02-16 21:38:52.724000,web,complete
W55024,0197fcd95060131d9bc5e564f842ed53,2022-02-16 21:43:29.804000,web,complete
W55068,8374bd0a22f6bc6622fe9d119ceb5e53,2022-02-17 13:07:52.825000,app,complete
W55098,0197fcd95060131d9bc5e564f842ed53,2022-02-17 16:05:23.021000,web,failed
W55100,0197fcd95060131d9bc5e564f842ed53,2022-02-17 17:39:12.095000,web,failed
W55122,0197fcd95060131d9bc5e564f842ed53,2022-02-17 20:13:06.120000,web,failed
W55270,54af6860114f54728b5c2fd9b5cfeca9,2022-02-21 13:48:44.588000,web,complete
W55295,54af6860114f54728b5c2fd9b5cfeca9,2022-02-21 19:29:45.323000,web,complete
W55308,0197fcd95060131d9bc5e564f842ed53,2022-02-22 16:48:25.115000,web,complete
W55323,0197fcd95060131d9bc5e564f842ed53,2022-02-22 18:40:02.086000,web,complete
W55328,0197fcd95060131d9bc5e564f842ed53,2022-02-22 18:56:06.989000,web,complete
W55642,8374bd0a22f6bc6622fe9d119ceb5e53,2022-02-25 17:15:49.563000,web,failed
W55816,0197fcd95060131d9bc5e564f842ed53,2022-03-01 20:40:07.600000,web,complete
W55817,0197fcd95060131d9bc5e564f842ed53,2022-03-01 20:41:20.024000,web,complete
W55841,54af6860114f54728b5c2fd9b5cfeca9,2022-03-02 18:09:11.617000,web,complete
W55843,54af6860114f54728b5c2fd9b5cfeca9,2022-03-02 18:31:26.218000,web,complete
W55844,54af6860114f54728b5c2fd9b5cfeca9,2022-03-02 18:36:13.961000,web,complete
W55874,8374bd0a22f6bc6622fe9d119ceb5e53,2022-03-03 13:42:24.976000,app,failed
W55894,54af6860114f54728b5c2fd9b5cfeca9,2022-03-04 14:58:56.855000,web,complete
W55895,0197fcd95060131d9bc5e564f842ed53,2022-03-04 15:00:10.857000,web,failed
W55940,37aa66e8794da1302fecd980928e950a,2022-03-07 09:15:49.673000,web,failed
W55990,37aa66e8794da1302fecd980928e950a,2022-03-08 02:36:42.141000,web,complete
W56001,0197fcd95060131d9bc5e564f842ed53,2022-03-09 19:47:08.461000,web,failed
W56002,37aa66e8794da1302fecd980928e950a,2022-03-09 20:35:01.655000,web,complete
W56143,e4aded2e2c92b168bfaf4b509a62be56,2022-03-14 15:10:46.841000,web,complete
W56146,e4aded2e2c92b168bfaf4b509a62be56,2022-03-14 15:34:13.205000,web,complete
W56175,54af6860114f54728b5c2fd9b5cfeca9,2022-03-14 20:40:26.521000,web,complete
W56176,54af6860114f54728b5c2fd9b5cfeca9,2022-03-14 20:44:54.603000,web,complete
W56184,54af6860114f54728b5c2fd9b5cfeca9,2022-03-15 13:03:26.850000,web,complete
W56185,54af6860114f54728b5c2fd9b5cfeca9,2022-03-15 13:07:17.448000,web,complete
W56186,54af6860114f54728b5c2fd9b5cfeca9,2022-03-15 13:08:59.937000,web,complete
W56188,54af6860114f54728b5c2fd9b5cfeca9,2022-03-15 13:47:16.394000,web,complete
W56189,54af6860114f54728b5c2fd9b5cfeca9,2022-03-15 13:49:17.918000,web,complete
